company_key,company_name,domain,review_id,title,text,rating,language,published_date,experienced_date,reviewer_name,reviewer_country,verified,likes,has_company_reply,company_reply_text,company_reply_date,scraped_at
amazon_fr,Amazon FR,www.amazon.fr,6a1313bf527f4ddda98a6e3b,Le pire service client du monde ,Le pire service client du monde ! ce service se permet d'annuler des commandes avec le spécialiste des compte sans motif c'est illégal et en plus c'est des menteurs au téléphone ils disent des fausses infos pour être tranquille une société dangeureuse pour les utilisateurs ,1,fr,2026-05-24T17:05:35.000Z,2026-05-24T00:00:00.000Z,miampoke,FR,False,1,False,,,2026-05-25T22:00:38.120100+00:00
amazon_fr,Amazon FR,www.amazon.fr,6a130842b1404e39ae6bf48c,LIVRAISONS CATASTROPHIQUES ,"Bonjour. Au départ Amazon est une bonne société, mais l'énorme problème constaté chez eux, même si on est ""Prime"", c'est la livraison !
Une livraison exécrable, Amazon devrait créer sa propre société de livraison et ne pas prendre des tiers ! 
De plus, Amazon n'assume pas quand il promet la livraison pour le lendemain et qu'il faut en fait 2 ou 3 jours et parfois plus, Amazon ne sais même pas résoudre les soucis de livraison. Ces soucis aboutissent parfois à de graves conséquences quand vous commandez du matériel médical et qu'on ne se présente même pas chez vous pour la livraison et qu'on signale que vous étiez absente !!! Je pense qu'il y a des années qu'il y a des soucis de livraison, il suffit de lire les avis et Amazon ne fait rien pour résoudre ! 
CREEZ VOTRE PROPRE SOCIÉTÉ DE LIVRAISON ",1,fr,2026-05-24T16:16:34.000Z,2026-05-23T00:00:00.000Z,Muriel,BE,False,0,False,,,2026-05-25T22:00:38.120123+00:00
amazon_fr,Amazon FR,www.amazon.fr,6a130825266b8d3ce434c39c,Je commande beaucoup chez Amazon j’en…,Je commande beaucoup chez Amazon j’en étais assez satisfait mais Hellas un point noir vient sur les livraisons : Colis privé ne livre pas ou perd le colis et Amazon ne veut rien savoir très déçu ,2,fr,2026-05-24T16:16:05.000Z,2026-05-22T00:00:00.000Z,roussel,FR,False,1,False,,,2026-05-25T22:00:38.120144+00:00
amazon_fr,Amazon FR,www.amazon.fr,6a12faed942b88c7a9f81971,Les livraisons avec dhl colis en retard…,Les livraisons avec dhl colis en retard et je sais même pas où est mon colis,2,fr,2026-05-24T15:19:41.000Z,2026-05-23T00:00:00.000Z,Christophe Reist,FR,False,0,False,,,2026-05-25T22:00:38.120165+00:00
amazon_fr,Amazon FR,www.amazon.fr,6a12b5751ef8368140eb8595,"Avis clients Amazon non fiables puisque souvent rejetés, y compris lorsqu'ils sont positifs 👺","Amazon rejette certains avis clients pour ""non respect"" etc alors que j'ai juste posté ""pas encore testé"" 🤔
Une fois j'avais reçu un article dont je suis très contente encore aujourd'hui, je poste mon avis, que je conseille cet achat.. rien de plus et hop-là ""avis non publié"" etc etc etc 🧐
Ok, je m'en fiche un peu, pour autant je contacte Amazon qui m'explique que certains vendeurs n'acceptent pas les avis, que Amazon n'est qu'une plateforme et ainsi de suite 🤨
Pas de problème, ce n'est pas grave mais alors pourquoi solliciter les avis s'ils sont rejetés sans motif ? C'est inutile, une perte de temps 😤
J'en déduis logiquement que les avis clients Amazon ne sont pas fiables 🫣

J'apprécie beaucoup Amazon pour certains articles, je continuerai de commander si besoin mais je m'abstiendrai d'envoyer le moindre avis, y compris positif (comme souvent sur cette plateforme) 😲",4,fr,2026-05-24T10:23:17.000Z,2026-05-22T00:00:00.000Z,Marie Bailly,FR,False,0,False,,,2026-05-25T22:00:38.120187+00:00
amazon_fr,Amazon FR,www.amazon.fr,6a121f78748b8294d2929e79,Très mauvaise expérience a plusieurs…,Très mauvaise expérience a plusieurs fois fini amazon pour moi toujours a perdre les colis et service client médiocre tchatch avec des robot IA ,1,fr,2026-05-23T23:43:20.000Z,2026-05-23T00:00:00.000Z,Nassim,FR,False,2,False,,,2026-05-25T22:00:38.120208+00:00
amazon_fr,Amazon FR,www.amazon.fr,6a12112f1d67205cc5985b05,apres 15 ans d achat  sur ce site de…,apres 15 ans d achat  sur ce site de .....    je parviens plus a me connecter  mes  garanty de produit sont oublier  j ai plus acces plus aucun moyen  quand j apelle  je tombe  dans un autre monde  qui comprenne pas  a fuire terminer  ,1,fr,2026-05-23T22:42:23.000Z,2026-04-29T00:00:00.000Z,dav,FR,False,1,False,,,2026-05-25T22:00:38.120230+00:00
amazon_fr,Amazon FR,www.amazon.fr,6a11a72e537e3d69fd10dad6,Service client pas top et les remboursements ne fonctionnent pas,"Je commande depuis longtemps sur Amazon et quand il y avait un soucis , le service client était top et réglait le problème. Aujourd’hui j’attends un remboursement d’un livre, on me dit il y a un mois que j’ai été remboursé. Sur mon compte bancaire RIEN, j’appelle à l’instant le service client…42 mn pour me dire qu’ils ont remboursés sur une carte cadeau…je n’ai pas été prévenu et n’ai aucun code. Je commande tout de suite un livre et…la carte cadeau ne fonctionne pas…tout est prélevé sur mon compte bancaire….le service client au bout de 42 mn me dit qu’il y a un disfonctionnement et qu’il faut que j’achète un article moins cher que le remboursement que j’ai eu …2,69 euros…qu’il faut que j’achète n’importe quoi en dessous de cette somme pour éventuellement cela se prélève sur la carte cadeau …. alors je suis vraiment pas contente, j’ai perdu mon argent et mon temps. Je déconseille à l’avenir pour tout le monde d’acheter des cartes cadeaux chez Amazon….parce que en cas de disfonctionnement ils ne sont pas capables de vous virer la somme sur votre compte bancaire et pour le coup en plus sans numéro de carte cadeau ( ils ne vous en fournissent pas en cas de remboursement dessus ) il vous ai impossible d’utiliser ce remboursement. Amazon s’est beaucoup dégradé depuis 2/3 ans et là cette année c’est le pompon.
N’achetez plus de carte cadeau amazon. Si vous payer en carte bleu, il sera plus facile de vous faire remboursé sur votre compte. De plus il vous ai impossible de dépose un avis négatif sur leur site, ils refusent de le publier….tres déçue de cette société qui était top il y a encore 3 ans…",3,fr,2026-05-23T15:10:06.000Z,2026-05-23T00:00:00.000Z,Flo Elaura,FR,False,1,False,,,2026-05-25T22:00:38.120261+00:00
amazon_fr,Amazon FR,www.amazon.fr,6a119f00538461760b9e381c,Deuxième fois et dernière fois que je…,Deuxième fois et dernière fois que je commande sur Amazon une fois livreur laisse colis dehors pendant mon absence et la fait commande le 21 on me dit livraison 28 mai et reçois le soir message pour livrer 22 matin j appelle dit je travaille matin il passe sans sonner en roulant comme un fou sur parking car J ai application sur portable si ça sonne je reprogrammé aujourd’hui de 8h à 12h on me confirme que c est sur je prends libre et la attendu jusqu à 14h20 J ai appelé ce matin avant 10 h Amazon pour leur signaler problème me disent font le nécessaire pour que je sois bien livré auj et la 14h j attends depuis ce matin je rappelle dpd livreur 5 eme fois et n arrange pas du tout le problème l ignore et dit livrer peut être mardi alors je dis travaille toute la journée indisponible et que J ai attend à nouveau ce matin perdu ma journée de travail j esssye de rappeler plusieurs fois Amazon très dur à les joindre j envoue message aussi et interlocuteur d Amazon me raccroche en pleine communication du coup je t’envoie message perdu ma journée de travail hier et aujourd’hui pris libre souffrant du coeur enervee et pas pu m occuper de ma maman de 94 ans depuis hier 14h ni pu lui donner repas à midi la 14h30 j abandonne c est du n importe quoi je ne sais pas où est mon colis et ou je peux demander dédommagement pour ma perte de travail de temps et nombreux appels passes à Amazon et livreur dpd NE PLUS COMMANDER SUR AMAZON je précise après m être renseigné ce matin de nombreux voisins ont eu bcp de problèmes avec commande Amazon et livreur se sont fait voler leur colis et livraison pas respectée et du n importe quoi ils m ont suggéré de commander sur eBay et temu pas de problèmes je suis déçue et toute ma journée d hier fachee et aujourd’hui pour ça J ai pris libre j espère qu Amazon va m offrir gratuitement mon article et me dédommager de tous les tracas et désagréments et perte d argent travail😡😡😭😭😭,1,fr,2026-05-23T14:35:12.000Z,2026-05-23T00:00:00.000Z,Hirth,FR,False,0,False,,,2026-05-25T22:00:38.120288+00:00
amazon_fr,Amazon FR,www.amazon.fr,6a119ba437f6a75c9acb3304,Service client incompétent ,"Bien qu'ancien client, je viens de vivre une expérience édifiante avec cette entreprise. J'ai acheté un ordinateur (valeur 2000 euros) que j'ai dû retourner pour des raisons personnelles. Je l'ai donc dépose comme indiqué par la procédure dans un point relais Mondial Relay. Je suis en possession de la preuve de dépôt. Mondial Relay a pris le colis en charge, mais depuis, impossible d'en suivre la trace. A l'évidence, le colis a été égaré ou ""détourne"". Amazon retardé le remboursement au motif que le colis n'a pas été réceptionné dans son centre de retour. Le vrai fautif dans ette affaire, ce n' est pas moi, c'est le transporteur, et c'est pourtant à moi qu'on s'en prend en refusant de me rembourser !
C'est scandaleux et inacceptable d'autant qu'Amazon se prétend en recherche permanente de satisfaction client. Pour moi, les commandes sur Amazon, c'est bien fini.",1,fr,2026-05-23T14:20:52.000Z,2026-05-14T00:00:00.000Z,JP BANI,FR,False,3,False,,,2026-05-25T22:00:38.120310+00:00
amazon_fr,Amazon FR,www.amazon.fr,6a1193cc032327bab4705782,Alors voilà mon expérience chez amazon,"Alors voilà mon expérience chez amazon, je passe commande pour la première fois de 3 polo déjà le colis arrive en retard de 24h et puis en rentrant du travail je m apercois que le livreur a fracturé ma boîte aux lettres et de plus le colis a été ouvert et il manque 1 polo après avoir envoyé toutes preuves de dégradations, ils m'ont demandé un devis car mon propriétaire me cours après pour sa boîte aux lettres, j ai tout fais dans les règles de l'art mais amazon même avec mon IBAN ne peut me rembourser aujourd'hui car il faut 48h rien que pour recevoir un appel c étais ma première commande, et aujourd'hui je dois aller acheter une boîte aux lettres à 54€ de ma poche car amazon qui je pensais très sérieux aller me faire le paiement instantané et bien non c est encore le client qui trinque surtout qu'il n y a aucune raison d attendre 48h du coup je bani amazon et j irais commander ailleurs maintenant et donc faire part a mon entourage ainsi que sur tout mes réseaux sociaux de leur non professionnalisme donc surtout ne commandez plus sur amazon la personne est agréable mais amazon n est pas du tout mais du tout sérieux, c est lamentable pour une boutique qui fait des milliards de chiffres d'affaires.
Mr Legrand Johnny.
Ps: je suis écoeurée de tout se qui vient de ce passer et donc pour finir le remboursement sera pour mardi enfin ce qu'ils disent mais quand une société comme celle là qui brasse des milliards n est même pas capable de faire un virement instantané afin de satisfaire le client alors que je le répète j ai envoyé les photos de dégradations plus un devis pour un remboursement mais non rien y fait c est a moi de payer cette boîte aux lettres .
Pourtant quand julien Courbet appel le remboursement est immédiat, désolé du terme mais c est ce moquer du client . Total donc AMAZON à fuire .
Extrêmement déçu 😠😤😠",1,fr,2026-05-23T13:47:24.000Z,2026-05-23T00:00:00.000Z,Legrand Johnny,FR,False,0,False,,,2026-05-25T22:00:42.440846+00:00
amazon_fr,Amazon FR,www.amazon.fr,6a11818623c0fba1be999e4c,Le pire de tous les livreurs,Le pire de tous les livreurs. Les commandes ne sont pas remis au destinataire par les livreurs et vous recevez des messages du genre adressez vous au livreur ! En somme si vous avez subi un vol adressez vous au voleur ! Amazon se moque des clients ! Il convient de les boycotter ,1,fr,2026-05-23T12:29:26.000Z,2026-05-21T00:00:00.000Z,t covelli,IT,False,1,False,,,2026-05-25T22:00:42.440900+00:00
amazon_fr,Amazon FR,www.amazon.fr,6a115a792f3317c219e867b4,Toujours les mêmes magouilles avec Prime.,"Toujours les mêmes magouilles cycliques, ils veulent faire payer la livraison de la plupart des produits Prime 3,99 euros. C'était encore le cas le jeudi 21. Le lendemain, l'escroquerie avait cessé... mais pour reprendre aujourd'hui le samedi 23 mai. Voilà, ils se disent que malgré tout les clients Prime sont pressés d'acheter et qu'ils payeront un surplus à l'occasion. Des requins qui font des profits faramineux, mais ce n'est pas encore assez, puisqu'ils utilisent en plus l'arnaque.",1,fr,2026-05-23T09:42:49.000Z,2026-05-23T00:00:00.000Z,Sam,BE,False,1,False,,,2026-05-25T22:00:42.440924+00:00
amazon_fr,Amazon FR,www.amazon.fr,6a10a4ac435e16e1f8da6c55,Amazon c'est plus ce que c'était ! ,Cc du message que je viens d'écrire au service client Amazon : Vous m'aviez dit que je recevrai mon colis ce soir apres 2 jours de retard ! Je suis tres déçu par vos promesses que vous ne tenez pas ! C'est la deuxième fois ! Vous pensez que ça va calmer et rassurer le client ??? C'est une mauvaise idée ! Je suis très déçu ! ,1,fr,2026-05-22T20:47:08.000Z,2026-05-22T00:00:00.000Z,Charos,FR,False,0,False,,,2026-05-25T22:00:42.440953+00:00
amazon_fr,Amazon FR,www.amazon.fr,6a10972388dad2cdc313512f,Avec un abonnement vous payez PLUS CHER,"Depuis des années je suis cliente chez Amazon parfois les colis a leur livraison sont abîmés,  ouverts cependant heureusement leur contenu n'est pas trop abîmé.  Ce mois ci j'ai arrêté mon abonnement. Je constate que le prix que je payais depuis des années pour un produit commandé mensuellement est MOINS CHER ET livré dans les même délais !!! À quoi bon prendre un abonnement amazon si c'est pour payer PLUS CHER ?",2,fr,2026-05-22T19:49:23.000Z,2026-05-22T00:00:00.000Z,Aude B,FR,False,0,False,,,2026-05-25T22:00:42.440975+00:00
amazon_fr,Amazon FR,www.amazon.fr,6a1094f203a767d95b6e864e,Arrêtez de sous-traiter avec la poste…,"Arrêtez de sous-traiter avec la poste on paye des abonnements Prime pour rien,commandes livrées avec une semaine de retard alors que c'est du Prime,je vais demander le remboursement de mon abonnement c'est récurrent maintenant !",1,fr,2026-05-22T19:40:02.000Z,2026-05-22T00:00:00.000Z,GUY YVARS,FR,False,0,False,,,2026-05-25T22:00:42.441002+00:00
amazon_fr,Amazon FR,www.amazon.fr,6a1069ddef6f9e0c2a63a6c6,3 livraisons de suite a la mauvaise…,"3 livraisons de suite a la mauvaise adresse.
Impossible de joindre le livreur.
il y en a marre! .
Ciao amazon! .",2,fr,2026-05-22T16:36:13.000Z,2026-05-22T00:00:00.000Z,Etienne Cahurel Ahbon,FR,False,1,False,,,2026-05-25T22:00:42.441030+00:00
amazon_fr,Amazon FR,www.amazon.fr,6a1065dc78bd84d352a1c57d,Trois colis livrés à la mauvaise…,Trois colis livrés à la mauvaise adresse ! Service client totalement incompétent !,1,fr,2026-05-22T16:19:09.000Z,2026-05-17T00:00:00.000Z,client,FR,False,0,False,,,2026-05-25T22:00:42.441051+00:00
amazon_fr,Amazon FR,www.amazon.fr,6a103e07abb24f2e61079281,Je commande très souvent et malgré des…,"Je commande très souvent et malgré des pépins comme des colis perdus, je me fais soit très vite remboursé soit ils renvoient le colis. 
En plus le service client est top, conseillers hyper gentils, vraiment ! 

",5,fr,2026-05-22T13:29:11.000Z,2026-05-22T00:00:00.000Z,Juju ,FR,False,0,False,,,2026-05-25T22:00:42.441072+00:00
amazon_fr,Amazon FR,www.amazon.fr,6a102f1b817ac39e933ca1c2,Jamais eu de problème en  plus de 30 !!!,"Jamais eu de problème en  plus de 30 livraisons. Sur le secteur de Nice, Amazon est littéralement irréprochable, surtout en termes de livraison. Chronopost et Colissimo sont connus pour voler les colis. Pas Amazon, livreur super gentil et pro. Je ne peux que recommander, surtout dans le secteur de Nice. Après plus de 10 vols pour plus de 500€ de la part de Chronopost, je ne peux plus commander ailleurs qu'Amazon.",5,fr,2026-05-22T12:25:31.000Z,2026-05-15T00:00:00.000Z,Thomas Moreilhon,FR,False,0,False,,,2026-05-25T22:00:42.441092+00:00
amazon_fr,Amazon FR,www.amazon.fr,6a0fff1c3f9eaef6ac135d21,J'ai commandé un produit (iphone 17) à…,"J'ai commandé un produit (iphone 17) à près de 1400€, je ne reçois jamais produit, tous les jours ils me disent demain et il ne me rembourse jamais. Je ne sais plus quoi faire je me suis Carement fait voler mon argent. ",1,fr,2026-05-22T09:00:44.000Z,2026-05-19T00:00:00.000Z,Amel Sediri,FR,False,0,False,,,2026-05-25T22:00:42.441112+00:00
amazon_fr,Amazon FR,www.amazon.fr,6a0fa21a82785cf5ddd6746a,"Kindle volée, PV officiel fourni… Amazon refuse quand même.","Client Amazon depuis plus de 20 ans, je n’avais jamais eu de problème… jusqu’à aujourd’hui.
Le 11 avril 2026, je commande une Kindle Paperwhite Signature Edition 32 Go. Le 15 avril, Amazon m’informe que le colis est livré il est intacte. À l’ouverture : la liseuse a été volée, seul l’étui est présent.
Amazon me demande alors un rapport de police/gendarmerie pour traiter ma réclamation.
Je me rends donc à la Gendarmerie Nationale – COB Gex, où un procès-verbal officiel est établi, signé électroniquement par l’agent en charge, conformément à la procédure pénale numérique française.
Le document mentionne clairement :
•	l’adresse de livraison : Rue du … 25440 Rennes-sur-Loue
•	la nature du vol (NATINF 7151)
•	la date du dépôt : 18 mai 2026
•	l’unité : Gendarmerie Nationale – Gex
•	la description de l’objet volé
•	le montant du préjudice : 179,99 €
Le 18 mai, Amazon accuse réception du document :
« Merci d’avoir soumis le rapport de police. Permettez-nous d’examiner le rapport… »
Mais le 21 mai, Amazon change soudain de position :
« Nous n’avons pas pu vérifier les détails du rapport… Aucune signature… »
C’est faux : Le PV est signé électroniquement, comme l’indique clairement :
« Signé électroniquement par le Gendarme »
Amazon exige ensuite que je « fasse modifier » le procès-verbal pour qu’il corresponde à leurs critères internes. Évidemment, un citoyen ne peut pas exiger d’une gendarmerie qu’elle réécrive un acte judiciaire officiel pour satisfaire une entreprise privée.
J’ai fourni tous les documents légaux possibles, conformes à la loi française et à leurs propres demandes.
Aujourd’hui, Amazon refuse toujours de rembourser un produit volé dans leur chaîne logistique, alors que la responsabilité du vendeur court jusqu’à la remise effective au destinataire.
Je partage donc mon expérience ici pour alerter les autres clients : Amazon n’assume plus ses responsabilités en cas de vol de contenu de colis, même avec un procès-verbal officiel.
Commande n° 405-9318742-2012323
",1,fr,2026-05-22T02:23:54.000Z,2026-05-18T00:00:00.000Z,Bernard,CH,False,1,False,,,2026-05-25T22:00:42.441138+00:00
amazon_fr,Amazon FR,www.amazon.fr,6a0f60f0dc330c5c37625f8d,Si javais la possibilité de mettre un…,"Si javais la possibilité de mettre un découvert en terme d'étoile je le ferais. Livraison.nul, je suis en prime mais au final le.mivreur ne vienne jamais le jour demander du coup ça sert à rien d'être en prime puisque je suis livrer à chaque fois le lendemain pu surlendemain. Solution j'arrête amazon c bon suis fatiguer de leurs livreurs ",1,fr,2026-05-21T21:45:52.000Z,2026-05-21T00:00:00.000Z,Samih Boua,FR,False,0,False,,,2026-05-25T22:00:42.441159+00:00
amazon_fr,Amazon FR,www.amazon.fr,6a0f5c124b981cea904f5519,Je souhaite me connecter pour …,"Je souhaite me connecter pour  commander et on me demande de prendre un numéro sur wattsapp  , or je n'ai pas cette application. Sont graves dans cette socièté , chez Cdisount et autres pas de problèmes pour accéder à leurs sites. Je souhaitai modifier ma commande et je ne peux pas le faire ????????????????",1,fr,2026-05-21T21:25:06.000Z,2026-05-21T00:00:00.000Z,walesa,FR,False,0,False,,,2026-05-25T22:00:42.441180+00:00
amazon_fr,Amazon FR,www.amazon.fr,6a0f5a6fe898a5cdc2dc116b,Nouvelle sur Amazon,"Nouvelle sur Amazon, j ai commandé 2 articles , ils ne sont jamais arrivés, c est un manque de sérieux,  voilà  je comprends mieux pourquoi je n avais jamais commandé auparavant,  inutile perte de temps et d argent",1,fr,2026-05-21T21:18:07.000Z,2026-05-21T00:00:00.000Z,Alex Sandra,FR,False,1,False,,,2026-05-25T22:00:42.441199+00:00
amazon_fr,Amazon FR,www.amazon.fr,6a0f5247d133fc034b678df6,"Rien a dire, super service client","Rien a dire, j'ai un problème sur ma commande parce que mondial relay n'est pas capable de livrer un colis, j'appelle Amazon et le conseiller règle le problème en 5 minutes alors que cela faisait 2 jours que j'essayais de joindre mondial relay. Top, merci !",5,fr,2026-05-21T20:43:19.000Z,2026-05-21T00:00:00.000Z,Julien Devimeux,FR,False,0,False,,,2026-05-25T22:00:42.441220+00:00
